"Name","File Extension","File Type","Is Deleted","Last Accessed","File Created","Last Modified","Size","Address","Hash Value","Known Status","Permissions","Full Path"
"Traceur-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","5324","0","4976291bd610adf5cc0e109b95951905","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/Traceur-16"
"SysuiDarkTheme-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1048","0","be2b811258bc432eff53c0f6269a26ca","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/SysuiDarkTheme-16"
"VpnDialogs-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2492","0","819e8e5d1217743bac967d998241500c","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/VpnDialogs-16"
"Music-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","7440","0","1cd020ff52f093a64e7ce92b871dda0f","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/Music-16"
"SimAppDialog-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1452","0","b705c866a2249913b0201ad24f73f89f","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/SimAppDialog-16"
"Camera2-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","6964","0","5ec5851f4082af61e1d32a6ad102397e","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/Camera2-16"
"CompanionDeviceManager-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","3092","0","53c90bae9534b0911f2e10491d4b7f73","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/CompanionDeviceManager-16"
"ExtShared-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","912","0","68e48091249e01c51a471d1e68fbc737","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/ExtShared-16"
"CtsShimPrebuilt-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2464","0","167cb7b6fbdcb6041b04a26e9c38f93b","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/CtsShimPrebuilt-16"
"NfcNci-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","8764","0","661c0689eadc26831128e3a1e5ae2b0e","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/NfcNci-16"
"BuiltInPrintService-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","3436","0","660b743365513f27c94ecb464969dab1","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/BuiltInPrintService-16"
"Telecom-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","13100","0","bc285f3c1b3cc1ce5c6f42f57ac2cf80","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/Telecom-16"
"EasterEgg-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1736","0","b9a7657bc6d4eaeb25b041a5c1bc00f8","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/EasterEgg-16"
"Settings-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","142884","0","5111b3ad66e9d3dafcb5fe276f54ce42","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/Settings-16"
"CtsShimPrivPrebuilt-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","8204","0","102981e8615aeb9ec0b4c8917c37a5c4","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/CtsShimPrivPrebuilt-16"
"ManagedProvisioning-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","13028","0","d23b7496018bd6f5fc2050ae22a76d2f","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/ManagedProvisioning-16"
"BluetoothMidiService-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2020","0","e896f9703827167880031a876edbbd7e","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/BluetoothMidiService-16"
"HTMLViewer-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2144","0","19cd081960e70d80c52f5119d0a6d645","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/HTMLViewer-16"
"Shell-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","14176","0","9e077ea5f3be9f5f05348a913f90f2ba","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/Shell-16"
"Provision-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1996","0","11fb13f298048f47651eca7a07b54220","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/Provision-16"
"LatinIME-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","10536","0","788e3ffe06685947311a6106620e1377","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/LatinIME-16"
"Calendar-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","13364","0","ff3da9daeb738692106b02e5822bf107","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/Calendar-16"
"PrintRecommendationService-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2044","0","3ddb4257040d29e65ecb3a26a9e6176f","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/PrintRecommendationService-16"
"MediaProvider-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","6744","0","df1d047fb7b1bb2414cc8b045d4db9a8","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/MediaProvider-16"
"ExternalStorageProvider-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","3324","0","7130a30af6b0cbe6d310b66dd05b6820","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/ExternalStorageProvider-16"
"com.example.reverseshell2-uUBA0v37BIkWeQgKldqCCg==-0",".reverseshell2-uUBA0v37BIkWeQgKldqCCg==-0","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","5824","0","f44d169820ec1b52f3d6ecebcb710d1e","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/com.example.reverseshell2-uUBA0v37BIkWeQgKldqCCg==-0"
"BlockedNumberProvider-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1912","0","a861e3f026977a06fe16dfb57947476a","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/BlockedNumberProvider-16"
"MtpDocumentsProvider-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","3608","0","9bdcfce597a80426f626fc42bde2810d","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/MtpDocumentsProvider-16"
"DisplayCutoutEmulationCorner-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1244","0","e823394730311d6fe1a519de131020f8","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/DisplayCutoutEmulationCorner-16"
"SettingsProvider-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1572","0","33f3c0d2b8ed728d6193fdf9483550dd","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/SettingsProvider-16"
"ExactCalculator-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2060","0","aab86c3686f2978ca90c8bc6799f642a","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/ExactCalculator-16"
"SharedStorageBackup-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1828","0","961c4453bc83f105797ac9a930b941d2","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/SharedStorageBackup-16"
"CertInstaller-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","4236","0","74a846ff1dca5b56f3e875cc74ae78e0","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/CertInstaller-16"
"SettingsIntelligence-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2836","0","e8f78e4ac4a92510380dbe8612907b0b","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/SettingsIntelligence-16"
"Browser2-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","5372","0","3ff82cde3ad2dc96d084a0842553b2fe","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/Browser2-16"
"PacProcessor-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1324","0","7f59318267adae3e624a901ac10c3ad7","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/PacProcessor-16"
"BackupRestoreConfirmation-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1692","0","a4c172f80dc6bafe8b8e4708b2379272","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/BackupRestoreConfirmation-16"
"EmergencyInfo-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","4724","0","850ada66018c6e2ae8db83acae741ff9","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/EmergencyInfo-16"
"KeyChain-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2296","0","137a02129a5c3de7f65a91878aa27980","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/KeyChain-16"
"PackageInstaller-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","13024","0","fe63e1c6d3c5cc514f3585936bbfb012","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/PackageInstaller-16"
"Launcher3QuickStep-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","9440","0","bca99d3d5f933eb9a08210199da9e82f","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/Launcher3QuickStep-16"
"DefaultContainerService-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2220","0","d02af73773e9b1fbbb17115e99b07808","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/DefaultContainerService-16"
"Email-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","28604","0","cf2d14b6e0bb36ee4aaedec55c292a8c","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/Email-16"
"ContactsProvider-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","7300","0","316af8fce73ea498c5f520a0efa158a2","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/ContactsProvider-16"
"ExtServices-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","3648","0","647ac79b75da70cf643ac4b28c414fcb","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/ExtServices-16"
"StorageManager-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","5116","0","4e62f895e3baed4c7d396bb8537dfff8","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/StorageManager-16"
"LiveWallpapersPicker-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","3008","0","ca669d7d8ea9c6e7c44b21be6626c92f","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/LiveWallpapersPicker-16"
"QuickSearchBox-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","4324","0","f3fc03cc3589a8160671b065fe5522e4","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/QuickSearchBox-16"
"messaging-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","23668","0","ee23a441775d748ccb3e8f3e5ae3f656","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/messaging-16"
"MmsService-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1972","0","abb0722dd885c9aecd337af15869752d","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/MmsService-16"
"DownloadProviderUi-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2316","0","2f638476badc5d28b111e5141007eef4","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/DownloadProviderUi-16"
"DisplayCutoutEmulationDouble-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1244","0","e4a0efe0653695934a4fb4b14a4d4720","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/DisplayCutoutEmulationDouble-16"
"SystemUI-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","26152","0","6279c7f3124cdfe7e20077bcf168793a","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/SystemUI-16"
"BookmarkProvider-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1408","0","1f0989bdf9ef058bb9f28aed053f7d10","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/BookmarkProvider-16"
"WallpaperCropper-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1992","0","19efe3bf70abb5eb92bb3e154f52b0cd","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/WallpaperCropper-16"
"StatementService-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","3032","0","58a0985d3d7aeeab969d36df86d9812a","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/StatementService-16"
"Bluetooth-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","21548","0","e256b80c64cc8d574d8561b7ab81b068","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/Bluetooth-16"
"CellBroadcastReceiver-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","8832","0","2e8badc62e340f542fda7f55fe4c09c0","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/CellBroadcastReceiver-16"
"Contacts-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","23108","0","b0dabe174393ff0e611bda0afbc9fe83","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/Contacts-16"
"CallLogBackup-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2108","0","e643ec67a45b7d2f9089f5e15af0b23e","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/CallLogBackup-16"
"PrintSpooler-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","4452","0","4fbcb02278acb39d061ea852bf63c19d","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/PrintSpooler-16"
"CarrierConfig-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1708","0","3e482dd07a8f976f45ae16a93926c0c1","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/CarrierConfig-16"
"WAPPushManager-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1904","0","91c5acf6b1845fb8d293565f8b40fb47","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/WAPPushManager-16"
"CarrierDefaultApp-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","4248","0","afeb5f325259f4aa7503774fee6f56c8","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/CarrierDefaultApp-16"
"MusicFX-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","4616","0","9d475985d602b53e707b26b459bcf302","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/MusicFX-16"
"UserDictionaryProvider-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1700","0","8f2feb6b80de9ef5da021a4a935774b3","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/UserDictionaryProvider-16"
"BasicDreams-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1864","0","236bbaddb37811d373ddfe5f495e76db","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/BasicDreams-16"
"SecureElement-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1672","0","b2e6159f4ce44026ed3c944ca3be710d","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/SecureElement-16"
"Dialer-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","34992","0","fd559d3a311b6d96f80219ea483ea039","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/Dialer-16"
"PhotoTable-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","3592","0","822df1c1cdef4538a8c6c7651481d0de","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/PhotoTable-16"
"WallpaperBackup-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1120","0","a6a10cf78fc69f3a50dac5a43d459525","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/WallpaperBackup-16"
"DeskClock-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","11376","0","08dc4e5c9faea3d5c612b5f7c000db46","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/DeskClock-16"
"opensecurity.clipdump-CWGSqsCqIzdcGtyTX6jHLA==-0",".clipdump-CWGSqsCqIzdcGtyTX6jHLA==-0","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1420","0","1728cb0dcb5c0e774671fb349beb93fe","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/opensecurity.clipdump-CWGSqsCqIzdcGtyTX6jHLA==-0"
"CaptivePortalLogin-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2200","0","b09a80b6ef656067e4fb2d59c838a2f1","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/CaptivePortalLogin-16"
"com.metasploit.stage-1RfK47Fu6AOzPP3_6DqxBQ==-0",".stage-1RfK47Fu6AOzPP3_6DqxBQ==-0","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","5228","0","58fef25544173f6da67b9d9e82edee8f","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/com.metasploit.stage-1RfK47Fu6AOzPP3_6DqxBQ==-0"
"DisplayCutoutEmulationTall-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1228","0","73abff962c2dce6f30bb1e1fd933467b","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/DisplayCutoutEmulationTall-16"
"DownloadProvider-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","6424","0","273d76c8705773b28cfa4ff6fae633c3","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/DownloadProvider-16"
"framework-res.apk-16",".apk-16","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","151624","0","22bbe31cefb55cca585e84644512f131","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/framework-res.apk-16"
"SdkSetup-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2036","0","ef6f7ee2424f21ff59e93c64475f89e9","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/SdkSetup-16"
"NetSpeed-16","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2372","0","7783a993207da8e8c37c7f3396178e05","unknown","r---------","/LogicalFileSet1/data/system/package_cache/1/NetSpeed-16"
"notification_log.db-wal",".db-wal","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","65952","0","3954b5a3bbf7e66332aedc63414bf434","unknown","r---------","/LogicalFileSet1/data/system/notification_log.db-wal"
"last-fstrim","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","0","d41d8cd98f00b204e9800998ecf8427e","unknown","r---------","/LogicalFileSet1/data/system/last-fstrim"
"1666794308251","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","10203","0","0164cd591e00832ab1f68b7e26e2c02d","unknown","r---------","/LogicalFileSet1/data/system/usagestats/0/daily/1666794308251"
"1666794308251","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","4427","0","0bef78c82057df8a1cb8e9919af14e5f","unknown","r---------","/LogicalFileSet1/data/system/usagestats/0/weekly/1666794308251"
"version","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","16","0","31f402b0a12edb08300426bc739db5e8","unknown","r---------","/LogicalFileSet1/data/system/usagestats/0/version"
"1666794308251","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","4427","0","0bef78c82057df8a1cb8e9919af14e5f","unknown","r---------","/LogicalFileSet1/data/system/usagestats/0/yearly/1666794308251"
"1666794308251","","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","4427","0","0bef78c82057df8a1cb8e9919af14e5f","unknown","r---------","/LogicalFileSet1/data/system/usagestats/0/monthly/1666794308251"
"packages.xml",".xml","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","320867","0","bcc9630e4ec65ef35fdb7fae41f66c94","unknown","r---------","/LogicalFileSet1/data/system/packages.xml"
"locksettings.db",".db","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","20480","0","f84a2e661998096308b632d11f81c685","unknown","r---------","/LogicalFileSet1/data/system/locksettings.db"
"batterystats.bin",".bin","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","55268","0","9cca9aa274648c1c20a3260631248bc7","unknown","r---------","/LogicalFileSet1/data/system/batterystats.bin"
"last-header.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","333","0","ad4ee4159ac0aba186119944ef79163a","unknown","r---------","/LogicalFileSet1/data/system/last-header.txt"
"uiderrors.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2152","0","07e6e61a43ad902ba2f8ac1fe320a79c","unknown","r---------","/LogicalFileSet1/data/system/uiderrors.txt"
"system_app_strictmode@1666794328857.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1325","0","a041e7471dae39e4c8c39411d8258d06","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_app_strictmode@1666794328857.txt"
"system_app_strictmode@1666798151982.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2053","0","61eef4b454200fe8284ef9b94a626be9","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_app_strictmode@1666798151982.txt"
"system_server_strictmode@1666796107235.txt.gz",".gz","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1140","0","1e1ed3ab2ae4f644d3212ca6c6c3be57","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_server_strictmode@1666796107235.txt.gz"
"system_app_strictmode@1666967919392.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1987","0","1943f2c77d36d0bf4300b7475b5f5487","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_app_strictmode@1666967919392.txt"
"system_server_strictmode@1666794309194.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1151","0","345fbff88d7e368244770f1401d83501","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_server_strictmode@1666794309194.txt"
"system_app_strictmode@1666794322159.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2297","0","9c651dc48ac8ed9f6c593e2d19cf01d6","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_app_strictmode@1666794322159.txt"
"system_server_strictmode@1666967924192.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2095","0","a0923dae13fadedc917952a68eacd865","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_server_strictmode@1666967924192.txt"
"system_server_strictmode@1666967924155.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1251","0","f3f44c4dee8378520b091e9087dd9ba2","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_server_strictmode@1666967924155.txt"
"system_app_strictmode@1666796492820.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1965","0","ee5f97525de8def9ac06c71b9fde42ee","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_app_strictmode@1666796492820.txt"
"system_app_strictmode@1666794322086.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2594","0","dcecaa6639465451cd7786ddef61e10d","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_app_strictmode@1666794322086.txt"
"system_app_strictmode@1666794332125.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1270","0","18bf51c61d9ac16739a1b6bebbe02785","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_app_strictmode@1666794332125.txt"
"system_server_strictmode@1666967924211.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2087","0","2e4f6a83ae90ac5ddd86284fe98efb2e","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_server_strictmode@1666967924211.txt"
"system_server_strictmode@1666794334907.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","1251","0","dac7d3d505836ab85320c82e92015377","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_server_strictmode@1666794334907.txt"
"SYSTEM_BOOT@1666794328451.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","351","0","80a265a2673b629130c430b6ffed06eb","unknown","r---------","/LogicalFileSet1/data/system/dropbox/SYSTEM_BOOT@1666794328451.txt"
"system_app_strictmode@1666796047919.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2106","0","e78530205c25174207386d6f76c1427c","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_app_strictmode@1666796047919.txt"
"system_app_strictmode@1666794322154.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2213","0","9c3e9f6285b4e6756d733f41ae1a9bee","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_app_strictmode@1666794322154.txt"
"system_app_strictmode@1666798151998.txt",".txt","r","","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","2137","0","a3fc156e3b13b51d5f3cfba4c75ff5e7","unknown","r---------","/LogicalFileSet1/data/system/dropbox/system_app_strictmode@1666798151998.txt"
